,博主昵称,微博内容,发布时间
3029,今年不做受气包,日本晨间剧越来越没有水平了男主怎么都丑成那个鬼样子是核废水喝多了吗,05月11日 09:22
8031,如果爱请深爱0530,任豪没有人比R1SE更爱R1SE喝核废水把脑子喝坏了吧,05月02日 22:19
30,三哥在印度kk600167,马车已于深夜启程巨型的木制车轮碾过石地之上细密的沙土不时发出辘辘之音泊马度胺柏马度胺POMALIDOMID的多种作用机制泊马度胺商品名安跃是一种治疗多发性骨髓瘤的口服药2013年泊马度胺作为第三代免疫调节剂获得美国食品药品监督管理局FDA批准用于治疗多发性骨髓瘤多种作用机制发挥抗MM活性上调肿瘤抑制基因肿瘤抑制基因是指一类存在于正常细胞中的与原癌基因共同调控细胞生长和分化的基因能够在多个环节上保护正常细胞使其最终免于癌变泊马度胺等药物可以通过上调肿瘤抑制基因如p21WAF1和下调致癌基因如IRF4导致细胞周期停滞和细胞凋亡免疫调节细胞因子是细胞分泌的在细胞间发挥调控作用的一类具有高活性的多肽蛋白通过结合细胞表面的特定受体激发细胞内信号通路从而调控细胞的生长分化和效应泊马度胺等药物可通过细胞因子增强促进Th1T细胞反应和NK细胞活化微环境抑制泊马度胺等药物可通过下调VEGF血管内皮生长因子HIF1a缺氧诱导因子1aIL6血管内皮生长因子上游蛋白TNFα肿瘤坏死因子α和IL1β白介素1β等因子抑制促使血管生成骨髓瘤细胞生长和破骨细胞分化的微环境印度特瑞冯氏如实回道回殿下那两只马并不是患疾而死而是被王上养的獒犬咬死的昨夜看管它们的羌人忘了锁笼其中一只獒犬便寻到了马厩处咬死了两只品种珍贵的大宛马日本核废水入海对中国有何影响收起全文d,05月05日 23:01
7009,用户6489052774,力丸洋鬼子也好来中国捞钱喝核废水吧,04月26日 23:38
2446,美利坚战狼1920,这2斤恒河水可能没疗效得18斤核废水,05月10日 15:58
8126,小余不吃鱼63,任豪没有人比R1SE更爱R1SE没有人比任豪更爱嫂子没有人比任豪更懂核废水任豪就是yyds,05月02日 22:09
8656,黍米哥,顧曉夢oVDM战略安全与军控在线日本福岛核废水中不仅含氚而且还含62种金属放射性同位素它们存在时间长有化学毒性此外废水中的碳14半衰期为5700年历史上从未有如此大量的放射性核素排放到海洋里去它对海洋环境及生物链带来的影响难以预料转起,05月03日 22:33
6175,记录666666,日本核废水300962辐射处理概念新股600257淡水鱼国内最大淡水鱼,04月11日 22:47
6492,真夏quarternote,日本政府是彻底不要脸了地质灾害常年频发还搞那么多核电站活生生把事故泄漏等级拖到七级装不下废水了全球给你众筹再建很难吗你要排到太平洋污染全地球自己搞坏了事要所有人给你买单合适吗屎拉在裤子里闷不吭声憋出这等损人不利己的事祸害,04月11日 20:23
4252,的场的场,老天爷我厌学厌到看见日语就想跳楼看到日本人就想喂他核废水动漫也不想看了tmd老子房间这个灯抽疯般的一闪一亮为了不讲日语我决定等他彻底坏了再去问房东该怎么办或者自学电路维修吧keke,05月14日 00:53
788,cyh3121,奇迹误国啊四字网友第一张图还以为是游戏里的模型风魔无下限用这个钱治理核废水吧,05月06日 12:59
9145,唯菀201912,会不会这个月底有某天达到临界点感染人数达到五亿再一天就是绝大部分沦陷他们的官僚制度和社会条件无法封锁流窜感染者医疗服务被击穿让全世界拼尽全力都挽回不了目前的传播趋势清霜靜看雲卷雲舒真就东邪西毒了东边日本排核废水西边印度变异病毒加大量感染和死亡人数,05月03日 13:08
1851,曲碳碳,环保少女人丑心膻乌合麒麟任何世界性质的环保机构只要是对日本核废水不闻不问却跑来指责中国环保问题的都是打压中国的政治工具当放屁就行,05月09日 15:14
2803,7岁戒糖女孩,人类的悲剧切尔诺贝利核事故35年福岛核事故和切尔诺贝利事故同级日本政府正式决定福岛核废水排海美国支持日本福岛污水入海决定,05月11日 21:20
7855,一般吃菜伏黑海胆,南漾雅馒尊贵年会删评拉黑一条龙喜欢吗题答完了吗答完了快帮任豪多喝两口核废水吧,05月02日 22:57
639,明年的风景,拒绝日核废水排入大海,05月06日 17:27
6206,不惧黑箭史矛革,无雪之森说你呢东邪影视组织二号头目恰这钱真是断子绝孙铜墙铁壁石头更缺德的是日本政府掏了二十亿日元来做宣传美化此次排放核废水行为大家可以看一下微博里有哪些大试图淡化这次事件那他绝对是恰烂钱了,04月11日 22:32
760,拓跋狗剩西西子,素人脏狗破土而出起风了M嫂是时候出来锤死梁桑了上次只是冲热二这次M嫂放出来后半段吧助力哥哥冲上热一故乡的樱花开了送梁桑和任豪太君回祖国喝核废水吧,05月06日 14:15
5786,小凡好摄,日本新冠疫苗接种率为发达国家最低19日日本一医生组织发表声明称鉴于接种新冠疫苗的比例太低日本医务工作者几乎不可能为东京奥运会和残奥会提供防疫支持网友难道准备喝核废水防疫吗黄媒不会说的真相L小凡好摄的微博视频,05月20日 15:12
419,两颗碧根果,真的看累了呀薛定谔的团粉们出门去营销号下面吹逼的时候知道多子是世界冠军了回来了还不是一样让我们喝核废水二鬼子gck,05月05日 04:20
5018,坚强的克莱奥_kkkk,我明白为什么鸨姐和凸丝那么focus我家了自己干了坏事就觉得全天下和你一样坏偷簧滞粉乔删粉同理那什么懵中罄瘤ch里什么成分洄大妈就是什么成分天天往别人身上丢就觉得别人会爱上吃日你奶奶个批赶紧找个坟把自己埋了吧不然下一秒你骨灰就被扬进核废水里面给你爹妈喝了,05月17日 18:51
692,四川广末凉子,好怕万姐过两天发表对核废水的看法哦,05月06日 16:00
10338,校园迷惑行为,日本基本决定将福岛核污水排入大海假如日本福岛核废水进入太平洋小池塘到大染缸整个太平洋成了日本的下水道令人痛心L校园迷惑行为的微博视频,04月10日 13:38
7456,我的名字叫保卫海疆,小日本会不会趁机把核废水倒海里然后说是这次地震造成的,05月01日 10:32
8365,青松树上吃松果的松鼠7_1994,四大海域进入休渔期我们休渔日本倒核废水,05月02日 19:37
3884,rongorongo530,如果养过孩子你就知道当孩子开始哭着说我要尿了那就是已经尿了这比喻绝绝子日本现在真的已经排放了核废水了吗我叫新账号的回答知乎O我叫新账号日本现在真的已经排放了核废水了吗知乎,05月14日 22:29
475,阿尔托利亚凵潘德拉贡的果汁,最近负面新闻看太多人都不好了焦作姚老师核废水美国偷排各种大资本垄断爽子208等等资本作恶如何惩治小老百姓想做点啥但又很无力,05月05日 00:41
7814,芝士多肉葡萄_77,任豪没有人比R1SE更爱R1SE互联网有记忆滚去喝核废水修罩子,05月02日 23:06
509,男儿至死是少黏,hhh戏子潆蓿的喵咪同时大刘还很好的预示到了水有毒看看这日本核废水排海真的好应景,05月06日 23:41
2253,粽子粽子小甜粽,嘴上核废水好恐怖不买日系结果还是买了我好像有那个大病求求国产眼影好好做粉质suqq彩漆,05月09日 19:12
6127,琪琪科科历险记,福岛核电站4000个废弃物集装箱信息不明md日本不要再说自己垃圾分类做的有多优秀了真的太tm虚伪了如果废物废水排入大海我只说人类等着灭亡吧还有渣浪这个不值得一个爆吗首页是什么鬼热搜娱乐至死吗,04月11日 23:05
5140,PlasticSapphire,好像逃亡指不定是因为核废水真的已经污染到无法让动物们生存了个人看法,05月17日 14:22
8099,cold又又又木,任豪没有人比R1SE更爱R1SE蒽蒽没有人比任太君更爱我们撒库拉故乡的核废水啦,05月02日 22:11
6016,但行-好事,日本将核废水倒在中国门口渤海湾立马成毒湾O日本将核废水倒在中国门口渤海湾立马成毒湾,05月21日 07:58
3081,作家神棍局局长,日本强排核废水将使海洋生物失去家园日本核污染水事件始末日本政府正式决定福岛核废水排海我们必须阻止核污染进一步在海洋里扩散开来如果核污染在在海洋中扩散下去的话整个海洋生态系统都会崩溃如果海洋生态系统被破坏的话那么整个地球的生态系统乃至整个生态圈都会被破坏我们必须做点什么阻止这一场灾难收起全文d,05月12日 23:04
9189,V久Alive,支持任豪和任豪粉丝申请喝核废水专利这词条不错,05月03日 11:50
2523,反腐武士,美国病毒如同日本的核废水一旦漫延难以阴挡辣椒遇上麻那是小吃令人垂涎新冠遇上核废水那是鬼的勾魂大餐令人闻风丧胆,05月10日 12:14
4898,一棵树1105,赵立坚说福岛核污染水排海后患无穷当看过商业捕捞对海洋对人类未来造成的伤害和影响后觉得核废水也没那么可怕了至少不会为了供应海鲜而疯狂捕捞了,05月17日 22:15
6176,题材哥,日本核污染排放受益概念股据报道日本政府预计下周将召开内阁会议正式决定将120多万吨的福岛核污水稀释后排入太平洋120多万吨含高浓度辐射物的核废水排放进入大海必然对进口商品食品水产和海洋环境严重污染有能力对进口商品食品和海洋环境检测的企业必将受益国产水产也将迎来进口替代的机会收起全文d,04月11日 22:47
6354,潘达诺夫不是斯基,断子绝孙钱铜墙铁壁石头更缺德的是日本政府掏了二十亿日元来做宣传美化此次排放核废水行为大家可以看一下微博里有哪些大试图淡化这次事件那他绝对是恰烂钱了,04月11日 21:27
2600,黑铁级荣耀选手,骂鬼子和核废水也刺痛她们了这不是国贼是什么自己暴露了呀,05月10日 09:18
3664,科学探索,科技最前沿日本计划先排放7万吨核废水5月13日日本河北新报报道东京电力公司称两年后将最先排放至少7万吨低浓度核污水这批核污水的放射性氚浓度低于每升30万贝克勒尔放射性活度国际单位日本排放标准为每升6万贝克勒尔东电称会将这批核污水稀释后排放L世面的微博视频收起全文d,05月13日 15:35
719,悬壶问茶,动保环保人权女拳从来都是双标的目的就只是为了遏制中国山大王吴彬这个女子就是双标狗悬壶问茶瑞典环保少女对日本核废水一言不发却要求中国弃用筷子欧阳中壹它以为真是公主其实真活成了小丑,05月06日 15:17
3107,闲言碎语博主,黑子的网球邮寄橘立本人是喝了核废水集体大脑升级了吗朔风关爱精分患者画鲤橙九我觉得我还关注网王就是想看看这个人还能搞出什么幺蛾子a安妮妮ni鶴九Tsuruku这是在干什么鹿有鳍杀人网球还没有完结吗养肝少女凌小月MinatsukiRei回归零域了,05月12日 21:41
5060,噢嚯oooo,今天看了海豚湾眼睛哭肿了不敬畏生灵会自食恶果企图往海洋中排放核废水会有轮回的生命息息相关连接在一起人类不要太自傲了,05月17日 18:09
